gsis_id,season,metric_raw,volume,success_rate,total_epa,team,position_group,metric_secondary,mean_season,sd_season,z_score,years_exp,age,prev_team,changed_team,years_since_change,transition_season,new_team,rel_time,post_transition,phase,team_pos_avg,team_quality,team_pass_epa_per_play,team_rush_epa_per_play,team_sack_rate,pre_trend_slope
00-0025394,2018,4.151394422310756,251,0.38247011952191234,-24.2657921242776,WAS,RB,NA,4.395184609052275,0.6820231336274659,-0.35745149207018206,11,33.44832306639288,ARI,1,2,2017,ARI,1,1,Post,-0.35745149207018206,-0.10989144702601476,-0.10989144702601476,-0.02774142997598553,0.07913669064748187,0
00-0025394,2019,4.255924170616114,211,0.3222748815165876,-25.58274618224823,WAS,RB,NA,4.392510167865455,0.6620036592093129,-0.20632211823795113,12,34.4476386036961,WAS,0,2,2017,ARI,2,1,Post,-0.20632211823795113,-0.16672388025946247,-0.16672388025946247,-0.11104946249443293,0.09363295880149813,0
00-0025396,2015,7.697916666666667,96,0.4375,NA,CAR,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.07556428731206853,8,30.38740588637919,NA,0,0,2017,NO,-2,0,Pre,0.4993170478941969,0.13353693949892229,0.13353693949892229,0.013154271033533855,0.061797752808988735,0.2956530557806216
00-0025396,2016,7.91578947368421,95,0.4526315789473684,NA,CAR,WR_TE,NA,7.368154466071593,1.475240900789155,0.37121734309269006,9,31.38945927446954,CAR,0,0,2017,NO,-1,0,Pre,-0.1929911098054408,-0.048075498428171125,-0.048075498428171125,-0.0667563995136627,0.05960264900662249,0.2956530557806216
00-0025396,2017,11.242857142857142,70,0.5571428571428573,NA,NO,WR_TE,NA,7.3765744897261225,1.4996147088396286,2.578184003091481,10,32.388774811772755,CAR,1,1,2017,NO,0,1,Post,0.7020834729567642,0.155351569452991,0.155351569452991,0.014679254875979486,0.0359712230215828,0.2956530557806216
00-0025396,2019,7.517857142857143,56,0.42857142857142855,NA,NO,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.1347623768660678,12,34.38740588637919,NO,0,1,2017,NO,2,1,Post,0.34758973601436804,0.18808284600478606,0.18808284600478606,-0.07845011408153865,0.04118616144975291,0.2956530557806216
00-0025399,2015,3.7410714285714284,112,0.3928571428571429,-12.892017139601986,SEA,RB,NA,4.272687232565539,0.5408948153728079,-0.9828450724337188,8,29.360711841204655,NA,0,0,2017,LV,-2,0,Pre,1.1709299872584134,0.23546693265153903,0.23546693265153903,-0.06327570198908955,0.08550185873605945,0
00-0025399,2017,4.304347826086957,207,0.37198067632850246,-15.315699038124793,LV,RB,NA,4.09639660329118,0.5770321951484448,0.3603806244160784,10,31.362080766598222,SEA,1,1,2017,LV,0,1,Post,0.3603806244160784,-0.023597778472312255,-0.023597778472312255,-0.1060722521536137,0.04109589041095893,0
00-0026035,2017,7.662790697674419,86,0.6162790697674418,NA,NE,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.19085982970236715,9,31.83025325119781,NE,0,0,2018,MIA,-1,0,Pre,0.5135051691841276,0.22254625099897588,0.22254625099897588,-0.04383335051920166,0.05608974358974357,0
00-0026035,2018,7.2784810126582276,79,0.531645569620253,NA,MIA,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.33386984202381204,10,32.82956878850103,NE,1,1,2018,MIA,0,1,Post,-0.19807908376982075,-0.1142541014181195,-0.1142541014181195,-0.1057414644367683,0.10236220472440957,0
00-0026035,2019,6.989690721649485,97,0.4948453608247423,NA,DET,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.4622462905086528,11,33.828884325804246,MIA,1,2,2018,MIA,1,1,Post,0.1551030080785966,0.01609658810424262,0.01609658810424262,-0.13404311996054172,0.06980519480519484,0
00-0026143,2021,-0.02841300851256649,602,NA,NA,ATL,QB,0.4568106312292359,0.01496538735763887,0.12547600703668577,-0.3457106812262738,13,36.29295003422313,ATL,0,0,2022,IND,-1,0,Pre,-0.3457106812262738,-0.06504065040650392,-0.06544657145316322,-0.16503304589485443,0.06504065040650392,0
00-0026143,2022,-0.09160994193507295,503,NA,NA,IND,QB,0.43339960238568587,0.004703017132530481,0.11601738792322241,-0.8301596923673293,14,37.29226557152635,ATL,1,1,2022,IND,0,1,Post,-0.8301596923673293,-0.08982035928143715,-0.18089035972510528,-0.1504073878923723,0.08982035928143715,0
00-0026158,2017,-0.09857870889544285,577,NA,NA,BAL,QB,0.41421143847487,-0.00488666505582547,0.13338001634337268,-0.7024443871592966,9,32.62422997946612,BAL,0,0,2019,DEN,-2,0,Pre,-0.7024443871592966,-0.045302013422818775,-0.08235834912467302,-0.0700954646033889,0.045302013422818775,0.5375266742844984
00-0026158,2018,0.032169771906621125,397,NA,NA,BAL,QB,0.4458438287153652,0.05422883965092461,0.13375802610754262,-0.16491771287479826,10,33.62354551676933,BAL,0,0,2019,DEN,-1,0,Pre,-0.16491771287479826,-0.0542372881355932,0.017234915371545177,-0.006451863110200885,0.0542372881355932,0.5375266742844984
00-0026158,2019,-0.09586474361122063,289,NA,NA,DEN,QB,0.42214532871972293,0.05064147465356603,0.12041463029266118,-1.2166812114832832,11,34.62286105407255,BAL,1,1,2019,DEN,0,1,Post,-1.2166812114832832,-0.07509157509157519,-0.06901640564226816,-0.0788889375402175,0.07509157509157519,0.5375266742844984
00-0026176,2016,8.269736842105264,152,0.5855263157894736,NA,GB,WR_TE,NA,7.368154466071593,1.475240900789155,0.6111424754773164,8,31.255304585900067,NA,0,0,2018,LV,-2,0,Pre,0.05683994661086038,0.17468709565909593,0.17468709565909593,-0.013464619544747803,0.053272450532724516,-1.9187077728094113
00-0026176,2017,5.415730337078652,89,0.4831460674157303,NA,GB,WR_TE,NA,7.3765744897261225,1.4996147088396286,-1.307565297332094,9,32.25462012320329,GB,0,0,2018,LV,-1,0,Pre,-0.48256448064392166,-0.0970023054993424,-0.0970023054993424,0.03894956844768106,0.08279220779220776,-1.9187077728094113
00-0026176,2018,8.325842696629213,89,0.550561797752809,NA,LV,WR_TE,NA,7.810849650679093,1.5945394612278165,0.32297290752125274,10,33.2539356605065,GB,1,1,2018,LV,0,1,Post,0.18285975535241183,-0.011821230453722367,-0.011821230453722367,-0.13134752645878117,0.08538587848932667,-1.9187077728094113
00-0026184,2015,4.119266055045872,218,0.3944954128440367,-15.72961465932222,CHI,RB,NA,4.272687232565539,0.5408948153728079,-0.2836432762142892,7,29.724845995893222,NA,0,0,2016,NYJ,-1,0,Pre,-0.7698124044486245,0.009384894991596908,0.009384894991596908,-0.05840158016103049,0.0607142857142857,0
00-0026184,2015,6.516666666666667,60,0.5,NA,CHI,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.7938357912146463,7,29.724845995893222,CHI,0,0,2016,NYJ,-1,0,Pre,-0.519458067641907,0.009384894991596908,0.009384894991596908,-0.05840158016103049,0.0607142857142857,0
00-0026184,2016,3.729357798165137,218,0.33486238532110085,-18.978297370893415,NYJ,RB,NA,4.184424134232397,0.6580917021272958,-0.6914938064045602,8,30.72689938398357,CHI,1,1,2016,NYJ,0,1,Post,0.6160928685686461,-0.12161150294671569,-0.12161150294671569,-0.03743715411849405,0.059829059829059915,0
00-0026184,2017,3.699029126213593,103,0.33980582524271846,-18.91290384437889,NYJ,RB,NA,4.09639660329118,0.5770321951484448,-0.6886400454230499,9,31.72621492128679,NYJ,0,1,2016,NYJ,1,1,Post,-0.1357683592014023,-0.05144644368197311,-0.05144644368197311,-0.10655600679393191,0.08407871198568871,0
00-0026189,2016,10.05,100,0.48,NA,WAS,WR_TE,NA,7.368154466071593,1.475240900789155,1.817903457322665,8,29.752224503764545,NA,0,0,2017,TB,-1,0,Pre,0.7523266058731733,0.1729576520634918,0.1729576520634918,-0.0228916218537881,0.03639240506329116,0
00-0026189,2017,7.260869565217392,92,0.4891304347826087,NA,TB,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.07715643480068361,9,30.751540041067763,WAS,1,1,2017,TB,0,1,Post,0.3225831111818129,0.05777056069970707,0.05777056069970707,-0.11093444992503947,0.061633281972265114,0
00-0026189,2018,10.45945945945946,74,0.5,NA,TB,WR_TE,NA,7.810849650679093,1.5945394612278165,1.6610500230210057,10,31.750855578370977,TB,0,1,2017,TB,1,1,Post,1.031525705239936,0.11975813899043856,0.11975813899043856,-0.10276981831128504,0.06119402985074625,0
00-0026201,2015,5.4875,80,0.475,NA,CHI,WR_TE,NA,7.5952478073094865,1.3586955294526155,-1.5513025262978863,7,28.479123887748116,NA,0,0,2016,NE,-1,0,Pre,-0.519458067641907,0.009384894991596908,0.009384894991596908,-0.05840158016103049,0.0607142857142857,0
00-0026201,2016,9.602739726027398,73,0.5342465753424658,NA,NE,WR_TE,NA,7.368154466071593,1.475240900789155,1.514725668709735,8,29.481177275838466,CHI,1,1,2016,NE,0,1,Post,0.5534148348945496,0.2610406739472898,0.2610406739472898,-0.058336597910590864,0.04166666666666663,0
00-0026345,2015,6.9375,112,0.5,NA,WAS,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.4841024299053053,7,29.065023956194388,NA,0,0,2017,SF,-2,0,Pre,0.025179487439530638,0.16303606863585424,0.16303606863585424,-0.1654001263624994,0.04615384615384619,1.679449224014332
00-0026345,2016,9.131578947368421,114,0.6228070175438597,NA,WAS,WR_TE,NA,7.368154466071593,1.475240900789155,1.195346794109026,8,30.067077344284737,WAS,0,0,2017,SF,-1,0,Pre,0.7523266058731733,0.1729576520634918,0.1729576520634918,-0.0228916218537881,0.03639240506329116,1.679449224014332
00-0026345,2017,7.462686567164179,67,0.4776119402985074,NA,SF,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.057422801290531886,9,31.066392881587955,WAS,1,1,2017,SF,0,1,Post,-0.14099953589211958,-0.03921345150366532,-0.03921345150366532,-0.05341009813907313,0.0660522273425498,1.679449224014332
00-0026498,2019,0.21212030840970245,310,NA,NA,DET,QB,0.4838709677419355,0.05064147465356603,0.12041463029266118,1.3410233736853316,10,31.564681724845997,DET,0,0,2021,LA,-2,0,Pre,1.3410233736853316,-0.06980519480519484,0.01609658810424262,-0.13404311996054172,0.06980519480519484,0
00-0026498,2021,0.18548173990686642,634,NA,NA,LA,QB,0.5,0.01496538735763887,0.12547600703668577,1.3589558400545312,12,33.56605065023956,DET,1,1,2021,LA,0,1,Post,1.3589558400545312,-0.048361934477379236,0.16887798372881532,-0.08547124198963973,0.048361934477379236,0
00-0026498,2022,-0.08779621300025933,332,NA,NA,LA,QB,0.46686746987951805,0.004703017132530481,0.11601738792322241,-0.7972876461759648,13,34.56536618754278,LA,0,1,2021,LA,1,1,Post,-1.0888417457806323,-0.10000000000000003,-0.12413437649176658,-0.04081859130498901,0.10000000000000003,0
00-0026498,2023,0.08231505432824295,554,NA,NA,LA,QB,0.4584837545126353,-0.018882116216946035,0.1443911881448525,0.7008541992442676,14,35.564681724846,LA,0,1,2021,LA,2,1,Post,0.7008541992442676,-0.054662379421221825,0.056347430309719906,0.006971820774564031,0.054662379421221825,0
00-0026625,2015,0.019164514060450832,395,NA,NA,HOU,QB,0.45822784810126593,0.02947295226827434,0.11904789576584696,-0.08659067967147424,6,29.883641341546884,NA,0,0,2016,CHI,-1,0,Pre,-0.08659067967147424,-0.05479452054794507,-0.00874610342893763,-0.12316942101549554,0.05479452054794507,0
00-0026625,2016,0.1293472968466864,204,NA,NA,CHI,QB,0.4950980392156863,0.05029986082672367,0.13299532165090008,0.594362531243427,7,30.885694729637233,HOU,1,1,2016,CHI,0,1,Post,0.08784396907331465,-0.047700170357751294,-0.0017445757308470443,-0.09963726351304922,0.047700170357751294,0
00-0026625,2017,-0.13552473700485917,228,NA,NA,NE,QB,0.381578947368421,-0.00488666505582547,0.13338001634337268,-0.9794426146471588,8,31.88501026694045,CHI,1,2,2016,CHI,1,1,Post,0.3815400487695018,-0.05608974358974357,0.22254625099897588,-0.04383335051920166,0.05608974358974357,0
00-0026901,2015,6.569444444444445,72,0.4166666666666666,NA,MIN,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.7549913432616595,6,29.084188911704313,NA,0,0,2016,BAL,-1,0,Pre,0.070049487944636335,-0.021550188458781244,-0.021550188458781244,0.007991851147012043,0.09018036072144289,0
00-0026901,2016,8.709401709401709,117,0.5384615384615384,NA,BAL,WR_TE,NA,7.368154466071593,1.475240900789155,0.9091716767157404,7,30.086242299794662,MIN,1,1,2016,BAL,0,1,Post,-0.25679103105830675,-0.05194072056208757,-0.05194072056208757,-0.06755633530602441,0.04602510460251049,0
00-0026901,2017,8.130434782608695,92,0.45652173913043476,NA,BAL,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.5027026531807591,8,31.085557837097877,BAL,0,1,2016,BAL,1,1,Post,-0.7623767244281996,-0.08235834912467302,-0.08235834912467302,-0.0700954646033889,0.045302013422818775,0
00-0026986,2016,6.836734693877551,147,0.5034013605442177,NA,LV,WR_TE,NA,7.368154466071593,1.475240900789155,-0.3602257583217552,7,28.966461327857633,LV,0,0,2018,BAL,-2,0,Pre,-0.3534536762755107,0.09813846186262977,0.09813846186262977,-0.07717364187737098,0.028985507246376836,-0.5059331151255236
00-0026986,2017,6.077669902912621,103,0.49514563106796106,NA,LV,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.8661588734472785,8,29.965776865160848,LV,0,0,2018,BAL,-1,0,Pre,-0.24163896579254773,-0.023597778472312255,-0.023597778472312255,-0.1060722521536137,0.04109589041095893,-0.5059331151255236
00-0026986,2018,5.98,100,0.48,NA,BAL,WR_TE,NA,7.810849650679093,1.5945394612278165,-1.1481996496150142,9,30.965092402464066,LV,1,1,2018,BAL,0,1,Post,-0.008535457177528571,0.017234915371545177,0.017234915371545177,-0.006451863110200885,0.0542372881355932,-0.5059331151255236
00-0026995,2015,8.774193548387096,124,0.5967741935483871,NA,KC,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.8677041438066536,6,27.307323750855577,NA,0,0,2017,BAL,-2,0,Pre,0.5574364897280043,0.017410093969225236,0.017410093969225236,0.012778397175410591,0.08795411089866148,-1.0815830343359512
00-0026995,2016,7.052631578947368,76,0.4473684210526315,NA,KC,WR_TE,NA,7.368154466071593,1.475240900789155,-0.21387889052929707,7,28.309377138945926,KC,0,0,2017,BAL,-1,0,Pre,-0.011437378503356736,0.06837917339605494,0.06837917339605494,-0.06667005000294528,0.05517241379310336,-1.0815830343359512
00-0026995,2017,6.111111111111111,72,0.45833333333333337,NA,BAL,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.8438590066872588,8,29.308692676249144,KC,1,1,2017,BAL,0,1,Post,-0.7623767244281996,-0.08235834912467302,-0.08235834912467302,-0.0700954646033889,0.045302013422818775,-1.0815830343359512
00-0027029,2017,3.9651567944250883,287,0.34843205574912894,-40.21447004962522,BUF,RB,NA,4.09639660329118,0.5770321951484448,-0.22743931789166386,8,29.138945927446954,BUF,0,0,2019,KC,-2,0,Pre,-0.22743931789166386,-0.06980015928475124,-0.06980015928475124,-0.07161238380974719,0.09003831417624515,-1.1300217039282252
00-0027029,2017,5.818181818181818,77,0.42857142857142855,NA,BUF,WR_TE,NA,7.3765744897261225,1.4996147088396286,-1.0391953762244415,8,29.138945927446954,BUF,0,0,2019,KC,-2,0,Pre,-0.3329009551278874,-0.06980015928475124,-0.06980015928475124,-0.07161238380974719,0.09003831417624515,-1.1300217039282252
00-0027029,2018,3.1925465838509317,161,0.2795031055900621,-35.960032575028414,BUF,RB,NA,4.395184609052275,0.6820231336274659,-1.7633390509862779,9,30.138261464750173,BUF,0,0,2019,KC,-1,0,Pre,-1.6495016344460889,-0.24048713166747698,-0.24048713166747698,-0.06033225639926482,0.07564575645756441,-1.1300217039282252
00-0027029,2019,4.603960396039604,101,0.405940594059406,-5.831186298979446,KC,RB,NA,4.392510167865455,0.6620036592093129,0.3194094552690267,10,31.137577002053387,BUF,1,1,2019,KC,0,1,Post,0.2306834279133592,0.21614179613436788,0.21614179613436788,-0.053044205714937044,0.04145936981757876,-1.1300217039282252
00-0027061,2015,6.355263157894737,76,0.3815789473684211,NA,LA,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.9126287844005111,6,28.40246406570842,NA,0,0,2016,GB,-1,0,Pre,-0.37667632623171193,-0.19648683856550672,-0.19648683856550672,-0.13614534893696217,0.03658536585365852,0
00-0027061,2016,7.392156862745098,51,0.47058823529411764,NA,GB,WR_TE,NA,7.368154466071593,1.475240900789155,0.016270154020719827,7,29.404517453798768,LA,1,1,2016,GB,0,1,Post,0.05683994661086038,0.17468709565909593,0.17468709565909593,-0.013464619544747803,0.053272450532724516,0
00-0027061,2017,8,86,0.5348837209302325,NA,LV,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.41572378998354287,8,30.403832991101986,GB,1,2,2016,GB,1,1,Post,-0.24163896579254773,-0.023597778472312255,-0.023597778472312255,-0.1060722521536137,0.04109589041095893,0
00-0027061,2018,8.871287128712872,101,0.5643564356435644,NA,LV,WR_TE,NA,7.810849650679093,1.5945394612278165,0.665043107316534,9,31.4031485284052,LV,0,2,2016,GB,2,1,Post,0.18285975535241183,-0.011821230453722367,-0.011821230453722367,-0.13134752645878117,0.08538587848932667,0
00-0027325,2015,4.260606060606061,165,0.40606060606060596,-4.77880971023272,NE,RB,NA,4.272687232565539,0.5408948153728079,-0.022335529230671468,5,28.739219712525667,NA,0,0,2017,PHI,-2,0,Pre,-0.022335529230671468,0.17511228942613,0.17511228942613,-0.03314303068788246,0.056971514242878565,-0.4357784227385517
00-0027325,2016,3.8829431438127084,299,0.3478260869565218,-18.614842558136168,NE,RB,NA,4.184424134232397,0.6580917021272958,-0.458113951969223,6,29.741273100616016,NE,0,0,2017,PHI,-1,0,Pre,-0.458113951969223,0.2610406739472898,0.2610406739472898,-0.058336597910590864,0.04166666666666663,-0.4357784227385517
00-0027325,2017,4.413793103448276,174,0.34482758620689646,-23.424676209432587,PHI,RB,NA,4.09639660329118,0.5770321951484448,0.5500498981264705,7,30.740588637919235,NE,1,1,2017,PHI,0,1,Post,0.36229805286144945,0.10726311178591616,0.10726311178591616,-0.05770977763269385,0.05950413223140498,-0.4357784227385517
00-0027325,2018,2.696774193548387,155,0.264516129032258,-37.76421685609195,DET,RB,NA,4.395184609052275,0.6820231336274659,-2.4902533825657476,8,31.73990417522245,PHI,1,2,2017,PHI,1,1,Post,-0.48487478071888823,-0.01812453079520685,-0.01812453079520685,-0.09844079714159568,0.06623586429725349,-0.4357784227385517
00-0027531,2015,4.331983805668015,247,0.35222672064777333,-33.92489365358,NYJ,RB,NA,4.272687232565539,0.5408948153728079,0.10962680990315397,5,27.444216290212182,NA,0,0,2016,JAX,-1,0,Pre,0.10962680990315397,0.09160944897487126,0.09160944897487126,-0.09199720453522953,0.03514376996805111,0
00-0027531,2016,3.7521367521367517,117,0.34188034188034183,-33.90565683084424,JAX,RB,NA,4.184424134232397,0.6580917021272958,-0.6568801592517678,6,28.44626967830253,NYJ,1,1,2016,JAX,0,1,Post,-0.7900026972258013,-0.0695110248444948,-0.0695110248444948,-0.10625460264646142,0.051437216338880445,0
00-0027531,2017,3.4107142857142865,112,0.3125,-27.11216804070864,JAX,RB,NA,4.09639660329118,0.5770321951484448,-1.1882912657940998,7,29.44558521560575,JAX,0,1,2016,JAX,1,1,Post,-0.7936367544578493,0.052226660540875325,0.052226660540875325,-0.04479625852185845,0.04316546762589927,0
00-0027531,2018,3.3478260869565215,115,0.3304347826086957,-18.688140954764094,BUF,RB,NA,4.395184609052275,0.6820231336274659,-1.5356642179058997,8,30.444900752908968,JAX,1,2,2016,JAX,2,1,Post,-1.6495016344460889,-0.24048713166747698,-0.24048713166747698,-0.06033225639926482,0.07564575645756441,0
00-0027656,2021,9.01123595505618,89,0.5730337078651686,NA,TB,WR_TE,NA,7.489855865136989,1.6020349236130609,0.9496547593906565,11,32.30116358658453,NE,1,1,2021,TB,0,1,Post,-0.06526225076103229,0.18029661927558555,0.18029661927558555,-0.006273988459993235,0.030463576158940388,NA
00-0027681,2015,6.95945945945946,74,0.3648648648648648,NA,NE,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.4679402662833299,5,28.824093086926762,NA,0,0,2016,CIN,-1,0,Pre,0.22723725241651202,0.17511228942613,0.17511228942613,-0.03314303068788246,0.056971514242878565,0
00-0027681,2016,8.05607476635514,107,0.514018691588785,NA,CIN,WR_TE,NA,7.368154466071593,1.475240900789155,0.4663104852336695,6,29.82614647501711,NE,1,1,2016,CIN,0,1,Post,0.38233359707963227,0.078769433048254,0.078769433048254,-0.022497891915422494,0.06788079470198682,0
00-0027681,2017,6.157303370786517,89,0.40449438202247184,NA,CIN,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.8130562548849984,7,30.82546201232033,CIN,0,1,2016,CIN,1,1,Post,-0.48153368068944624,-0.09068770121692203,-0.09068770121692203,-0.14958011898858511,0.07272727272727275,0
00-0027685,2017,6.032608695652174,92,0.43478260869565216,NA,DEN,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.8962073965744722,7,30.46132785763176,DEN,0,0,2019,SF,-2,0,Pre,-0.7032953560951998,-0.16599172894562073,-0.16599172894562073,-0.08057793250665446,0.0836012861736334,1.5395812785908594
00-0027685,2018,8.83673469387755,98,0.5204081632653063,NA,DEN,WR_TE,NA,7.810849650679093,1.5945394612278165,0.6433738820163866,8,31.460643394934976,DEN,0,0,2019,SF,-1,0,Pre,-0.2024332210676718,-0.03664329943919795,-0.03664329943919795,-0.0031641874742898016,0.05448717948717951,1.5395812785908594
00-0027685,2019,8.887755102040817,98,0.5612244897959184,NA,SF,WR_TE,NA,7.735202054584536,1.6128011154285213,0.7146281314110124,9,32.459958932238195,DEN,1,1,2019,SF,0,1,Post,1.1012204029011372,0.16143065204912951,0.16143065204912951,-0.06058036615328435,0.06936416184971098,1.5395812785908594
00-0027685,2021,8.575342465753424,73,0.5342465753424658,NA,BUF,WR_TE,NA,7.489855865136989,1.6020349236130609,0.6775673767263094,11,34.46132785763176,SF,1,2,2019,SF,2,1,Post,-0.12504374761810014,0.10712845340174676,0.10712845340174676,0.06569746077182348,0.03935860058309038,1.5395812785908594
00-0027690,2015,7.78030303030303,132,0.5378787878787878,NA,NYJ,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.13620065642528312,5,28.465434633812457,NA,0,0,2017,TEN,-2,0,Pre,-0.04038906055381523,0.09160944897487126,0.09160944897487126,-0.09199720453522953,0.03514376996805111,0
00-0027690,2017,6.783132530120482,83,0.54216867469879515,NA,TEN,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.3957296204868742,7,30.466803559206024,NYJ,1,1,2017,TEN,0,1,Post,-0.09097892805120728,-0.11872743442666756,-0.11872743442666756,-0.0813877458055749,0.06591337099811674,0
00-0027696,2016,9.715789473684211,95,0.5789473684210527,NA,SEA,WR_TE,NA,7.368154466071593,1.475240900789155,1.5913570497922003,6,29.77138945927447,SEA,0,0,2018,GB,-2,0,Pre,0.6729992680789655,0.07471136405199877,0.07471136405199877,-0.09952168571559787,0.06873977086743054,-2.9584041088781357
00-0027696,2017,5.326530612244898,98,0.46938775510204084,NA,SEA,WR_TE,NA,7.3765744897261225,1.4996147088396286,-1.3670470590859345,7,30.770704996577688,SEA,0,0,2018,GB,-1,0,Pre,0.13392204842922778,0.02834321546061075,0.02834321546061075,-0.10702131395665677,0.0713101160862356,-2.9584041088781357
00-0027696,2018,7.146067415730337,89,0.4606741573033708,NA,GB,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.41691174857276037,8,31.770020533880903,SEA,1,1,2018,GB,0,1,Post,-0.2826185040449805,0.032386258540090744,0.032386258540090744,0.07015482255798193,0.07614942528735631,-2.9584041088781357
00-0027696,2019,7.45,60,0.45000000000000007,NA,GB,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.1768364690824,9,32.76933607118412,GB,0,1,2018,GB,1,1,Post,-0.18401905386416084,0.07302964790013823,0.07302964790013823,-0.021862056530367855,0.05891980360065461,-2.9584041088781357
00-0027793,2021,8.790322580645162,62,0.5161290322580645,NA,TB,WR_TE,NA,7.489855865136989,1.6020349236130609,0.8117592796137285,11,33.14442162902122,PIT,1,1,2021,TB,0,1,Post,-0.06526225076103229,0.18029661927558555,0.18029661927558555,-0.006273988459993235,0.030463576158940388,NA
00-0027854,2015,-0.00890191115188419,560,NA,NA,PHI,QB,0.4428571428571427,0.02947295226827434,0.11904789576584696,-0.3223481034527256,5,27.813826146475016,NA,0,0,2016,MIN,-1,0,Pre,-0.3223481034527256,-0.056060606060606095,-0.026817127041501986,-0.09553799949857573,0.056060606060606095,0
00-0027854,2016,0.05989787359616124,590,NA,NA,MIN,QB,0.47457627118644063,0.05029986082672367,0.13299532165090008,0.07216804809594304,6,28.815879534565365,PHI,1,1,2016,MIN,0,1,Post,0.07216804809594304,-0.06060606060606065,0.06523916989898289,-0.2580119442803866,0.06060606060606065,0
00-0027874,2016,7.482758620689655,145,0.5448275862068966,NA,DEN,WR_TE,NA,7.368154466071593,1.475240900789155,0.07768504422345927,6,28.687200547570157,DEN,0,0,2018,HOU,-2,0,Pre,0.09466128675171967,-0.01896750498219453,-0.01896750498219453,-0.16387483729819652,0.06546644844517184,-0.5401210913554753
00-0027874,2017,6.683098591549296,142,0.4788732394366197,NA,DEN,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.46243604713201575,7,29.686516084873375,DEN,0,0,2018,HOU,-1,0,Pre,-0.7032953560951998,-0.16599172894562073,-0.16599172894562073,-0.08057793250665446,0.0836012861736334,-0.5401210913554753
00-0027874,2018,7.522222222222222,90,0.5222222222222223,NA,HOU,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.18100990002130388,8,30.68583162217659,DEN,1,1,2018,HOU,0,1,Post,0.48437017006017036,0.08110086697273106,0.08110086697273106,-0.09083163906019434,0.10896309314587,-0.5401210913554753
00-0027874,2019,7.4655172413793105,58,0.5,NA,NYJ,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.16721517031786673,9,31.685147159479808,HOU,1,2,2018,HOU,1,1,Post,-0.4431463296890994,-0.1431093001713275,-0.1431093001713275,-0.179995827790576,0.09012131715771254,-0.5401210913554753
00-0027891,2016,7.9338235294117645,136,0.48529411764705876,NA,DET,WR_TE,NA,7.368154466071593,1.475240900789155,0.3834418250182571,6,28.082135523613964,DET,0,0,2018,PHI,-2,0,Pre,0.023259272271484454,0.11689821687158118,0.11689821687158118,-0.09284045783837483,0.05845181674565561,0.271232230804305
00-0027891,2017,8.358333333333333,120,0.5333333333333333,NA,DET,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.654674055822562,7,29.08145106091718,DET,0,0,2018,PHI,-1,0,Pre,0.3491356873372529,0.03635475579832456,0.03635475579832456,-0.22714118591262386,0.07568438003220618,0.271232230804305
00-0027891,2018,6.93859649122807,114,0.4561403508771929,NA,PHI,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.5470251321214568,8,30.080766598220396,DET,1,1,2018,PHI,0,1,Post,-0.012335235417848926,0.09084354632430217,0.09084354632430217,-0.06143075618915458,0.06240249609984392,0.271232230804305
00-0027891,2019,7.882352941176471,85,0.4588235294117647,NA,NYG,WR_TE,NA,7.735202054584536,1.6128011154285213,0.09123932590587083,9,31.080082135523615,PHI,1,2,2018,PHI,1,1,Post,-0.28132263575874833,-0.08219912270703056,-0.08219912270703056,-0.059135414659385224,0.06574923547400623,0.271232230804305
00-0027942,2021,9.118279569892474,93,0.5268817204301075,NA,ARI,WR_TE,NA,7.489855865136989,1.6020349236130609,1.0164720386262924,10,33.086926762491444,CIN,1,1,2021,ARI,0,1,Post,0.231265941037145,0.1198362088061052,0.1198362088061052,-0.018097438730980634,0.06161137440758297,NA
